@relation Estudiantes_P

@attribute StudentID numeric
@attribute Age numeric
@attribute Gender numeric
@attribute Ethnicity numeric
@attribute ParentalEducation numeric
@attribute StudyTimeWeekly numeric
@attribute Absences numeric
@attribute Tutoring numeric
@attribute ParentalSupport numeric
@attribute Extracurricular numeric
@attribute Sports numeric
@attribute Music numeric
@attribute Volunteering numeric
@attribute GPA numeric
@attribute GradeClass numeric

@data
1741,17,1,3,2,13.611662,8,1,3,0,0,0,0,2.840093,2
1742,16,0,1,0,2.425298,19,0,3,1,1,0,0,1.683117,4
1743,16,1,0,2,2.275239,18,1,3,1,0,0,0,1.720907,4
1744,15,0,1,0,8.219212,12,0,0,0,0,0,0,1.537784,4
1745,17,1,2,2,12.956741,17,0,3,0,1,0,0,2.063464,3
1746,16,1,2,1,14.24144,16,0,2,1,0,0,0,1.878548,4
1747,17,0,1,2,3.569013,26,0,3,1,1,0,1,0.863271,4
1748,17,0,0,1,1.591763,5,0,3,0,0,0,0,2.513286,2
1749,15,1,0,2,18.807941,9,0,3,1,1,0,1,2.772163,2
1750,16,0,3,2,5.213328,1,1,2,0,0,0,0,2.888386,2
1751,18,0,1,1,17.06693,23,0,3,0,1,0,0,1.337161,4
1752,15,0,1,1,17.269829,5,0,0,0,0,0,0,2.370612,3
1753,16,0,0,1,15.450452,27,0,3,0,0,1,0,0.854465,4
1754,16,1,0,3,3.376672,27,1,0,0,0,0,0,0.322642,4
1755,16,1,2,2,16.436029,20,0,2,1,1,0,0,1.834227,4
1756,16,0,1,2,15.385011,12,0,1,0,0,0,0,1.99006,4
1757,16,0,2,1,11.93446,17,1,3,0,1,0,0,2.226983,3
1758,17,0,0,2,6.744041,6,0,2,0,0,0,1,2.608387,2
1759,15,0,1,3,5.250172,1,0,3,1,0,0,0,3.406339,1
1760,17,1,0,3,2.437784,28,1,3,1,0,0,0,0.867034,4
1761,18,1,2,2,10.195141,13,1,3,0,1,0,0,2.166091,3
1762,16,0,0,0,11.705218,4,0,1,0,1,0,0,2.422928,3
1763,15,0,0,1,7.18678,17,0,3,0,1,0,0,1.509558,4
1764,16,0,1,0,9.507181,10,1,2,0,1,0,0,2.443857,3
1765,15,1,3,1,7.270289,9,0,0,0,0,0,0,2.003828,3
1766,17,0,0,1,12.820121,10,1,1,0,1,0,0,2.465306,3
1767,15,1,2,1,18.025184,26,0,1,1,0,1,0,0.844792,4
1768,18,0,0,1,3.278405,1,0,0,0,1,0,0,2.731059,2
1769,18,1,0,3,7.628176,14,0,2,0,0,0,0,1.736011,4
1770,15,0,0,2,2.817372,6,1,0,0,1,0,0,2.589671,2
1771,15,1,0,3,12.498875,8,1,2,1,0,0,0,2.742361,2
1772,15,0,1,2,14.57741,4,0,1,0,0,0,0,2.495919,3
1773,15,0,0,1,18.638255,6,1,1,0,0,1,0,2.853437,2
1774,18,0,0,2,5.577439,19,0,4,1,0,0,0,1.591348,4
1775,16,1,3,1,19.004224,1,0,2,0,0,1,0,3.209673,1
1776,15,0,0,2,1.265253,2,1,1,0,1,0,0,3.127618,1
1777,15,1,2,1,12.060277,1,1,2,0,1,1,1,3.453276,1
1778,18,1,0,4,1.142654,20,1,1,1,0,0,0,0.822774,4
1779,18,0,1,1,17.875484,21,1,0,0,0,0,0,1.217335,4
1780,17,0,0,1,10.596181,22,0,0,1,0,0,0,0.762684,4
1781,15,0,0,3,13.386967,18,0,4,0,1,1,0,2.145849,3
1782,17,1,0,0,16.631479,3,1,3,0,0,0,0,3.299131,1
1783,18,0,0,2,3.006212,23,0,3,1,0,1,0,1.170812,4
1784,18,1,0,2,0.771831,19,0,4,0,0,0,1,1.424596,4
1785,16,1,1,3,17.577623,6,0,4,0,0,0,0,2.902659,2
1786,15,0,2,4,6.298665,27,0,3,0,0,1,0,0.691477,4
1787,17,0,2,4,2.579578,21,1,3,1,0,1,1,1.886543,4
1788,18,0,1,0,9.369225,6,0,2,0,0,0,1,2.635341,2
1789,18,0,0,3,11.966122,16,1,1,0,0,0,0,1.500339,4
1790,17,0,0,2,0.619412,18,0,2,0,0,1,0,1.235554,4
1791,16,0,0,2,5.497913,21,0,2,0,0,0,0,0.604613,4
1792,18,1,0,1,0.655997,15,0,4,0,0,0,0,1.388139,4
1793,15,1,1,2,8.406708,2,0,2,0,0,1,0,3.300552,1
1794,18,1,1,4,17.902001,14,0,3,0,0,0,1,2.168642,3
1795,15,0,0,3,19.653048,13,0,2,1,1,0,0,2.797267,2
1796,17,1,0,2,12.740951,14,0,1,0,0,0,0,1.717459,4
1797,15,1,2,0,3.232754,13,0,2,0,1,0,0,1.6879,4
1798,17,1,2,1,18.116988,6,0,2,1,0,0,0,2.952146,2
1799,15,1,0,3,10.324956,24,0,2,1,0,0,0,0.963375,4
1800,17,1,3,2,3.074986,2,0,2,1,0,0,0,3.334972,1
1801,15,0,3,2,18.434533,29,0,1,0,0,0,0,0.443641,4
1802,16,0,0,0,15.149381,16,1,2,1,0,0,0,1.955792,4
1803,15,1,0,2,14.634105,9,0,3,1,1,0,0,2.850351,2
1804,15,1,1,2,14.183614,14,1,2,0,1,0,0,2.370067,3
1805,16,1,3,3,4.006796,28,1,2,0,0,0,0,0.152591,4
1806,18,0,2,2,4.220134,5,0,0,0,0,0,0,2.123043,3
1807,18,0,0,1,13.76586,27,1,1,1,0,1,1,0.922013,4
1808,15,1,0,2,4.394455,16,0,2,0,0,0,1,1.428993,4
1809,16,0,1,0,8.773434,16,1,2,0,1,0,0,1.893441,4
1810,15,0,1,4,15.640037,13,1,2,0,0,0,0,1.939585,4
1811,17,1,0,1,15.67905,23,0,3,1,1,0,0,1.511277,4
1812,17,0,2,2,9.065235,24,0,1,0,0,1,0,0.825604,4
1813,15,0,1,1,15.843799,17,0,0,1,0,0,0,1.764354,4
1814,18,1,2,2,16.772436,24,0,2,1,0,0,0,1.295595,4
1815,18,0,2,2,13.095515,4,0,2,0,0,0,0,2.473717,3
1816,15,0,2,2,4.568517,28,0,2,0,0,1,0,0.019798,4
1817,15,1,0,1,5.480236,7,0,3,0,0,0,0,2.202959,3
1818,17,0,1,1,6.296823,6,0,3,1,0,0,0,3.040025,1
1819,18,0,0,1,2.336082,22,1,1,1,0,0,0,1.06908,4
1820,15,1,1,2,5.463192,3,1,4,1,0,0,0,3.94176,0
1821,17,1,0,0,4.190384,17,0,1,0,0,1,0,1.482596,4
1822,18,1,1,2,9.106575,4,0,3,0,1,0,0,3.042275,1
1823,16,0,0,3,18.168751,15,0,3,0,1,0,0,2.103967,3
1824,17,1,0,3,2.089606,13,0,3,0,0,0,0,1.787522,4
1825,18,0,0,2,14.405358,26,1,1,1,0,0,1,1.100382,4
1826,18,1,0,2,13.74566,26,0,2,0,0,0,0,0.854558,4
1827,17,0,2,0,1.915084,18,0,2,0,1,0,1,1.199651,4
1828,16,1,2,2,18.451448,13,1,1,0,0,0,0,2.591941,2
1829,17,1,1,3,11.369444,8,1,0,0,0,0,1,2.282213,3
1830,18,1,0,1,7.27451,5,0,2,0,0,0,0,2.754877,2
1831,15,1,0,2,15.130772,16,0,2,0,1,0,0,1.921269,4
1832,15,0,0,3,5.147309,18,0,3,1,0,1,0,1.583556,4
1833,17,1,0,3,13.870197,11,0,1,0,0,1,0,1.723386,4
1834,18,1,2,1,0.794224,3,1,3,1,0,0,0,2.876055,2
1835,15,0,0,2,16.788161,15,0,1,0,0,0,0,1.888992,4
1836,18,1,0,1,8.963417,24,0,3,1,1,0,0,1.36937,4
1837,17,0,0,1,12.733858,10,1,2,0,0,0,0,2.550546,2
1838,15,1,0,3,4.424756,21,1,2,1,1,1,1,1.943573,4
1839,18,1,1,3,13.541474,3,1,3,1,0,0,1,3.310401,1
1840,15,1,1,2,15.444806,16,0,1,0,0,0,0,1.418939,4
1841,17,0,0,0,9.464264,7,0,1,0,1,0,0,2.353055,3
1842,18,1,0,3,12.354538,13,0,2,0,0,1,0,1.752886,4
1843,15,1,0,2,9.126518,26,0,1,1,0,1,0,0.513963,4
1844,17,1,0,1,17.881827,1,0,2,0,0,0,0,3.021955,1
1845,15,0,0,2,9.957384,10,0,1,0,1,0,1,1.834749,4
1846,15,0,3,0,16.836174,10,0,3,0,0,0,0,2.2757,3
1847,16,1,1,2,16.027041,23,1,3,1,1,0,1,1.767647,4
1848,16,0,1,2,8.210096,21,0,0,1,0,1,0,1.353723,4
1849,17,1,0,1,4.60169,23,1,3,0,1,0,0,1.034201,4
1850,16,1,0,1,8.121643,5,0,2,0,0,0,0,2.758342,2
1851,17,1,1,1,16.524348,20,1,2,1,0,0,0,1.789967,4
1852,16,1,1,0,4.552651,20,0,2,1,0,0,0,1.223974,4
1853,15,1,2,2,10.488727,13,1,3,0,1,0,1,2.443619,3
1854,17,1,0,3,16.121935,29,0,2,0,1,1,0,0.362957,4
1855,17,1,1,0,7.06955,9,0,3,1,0,0,0,2.251754,3
1856,15,0,0,0,12.844193,25,1,1,0,0,0,0,0.900042,4
1857,17,0,2,2,4.912631,26,0,4,0,0,0,0,0.656617,4
1858,17,0,1,3,2.185589,7,0,3,1,0,0,0,2.186427,3
1859,16,0,1,1,15.887685,6,1,1,0,0,1,1,2.883136,2
1860,17,0,0,1,1.979372,7,1,3,1,0,0,0,2.877854,2
1861,18,0,1,2,5.427628,27,0,2,0,0,0,0,0.012063,4
1862,15,0,0,1,17.102188,7,0,1,1,0,0,0,2.583738,2
1863,16,1,0,0,6.929386,22,0,1,0,1,0,0,1.161555,4
1864,16,1,0,2,19.460907,1,0,0,1,0,0,0,3.301691,1
1865,18,1,1,2,19.594687,26,1,3,0,0,0,0,1.505173,4
1866,15,1,0,2,5.36552,15,0,2,0,0,0,0,1.385696,4
1867,15,0,0,2,0.819564,8,0,2,0,0,0,1,2.240924,3
1868,16,0,2,2,14.101266,12,1,1,1,0,0,0,2.116723,3
1869,17,1,0,1,9.01973,22,0,2,0,0,0,1,1.036657,4
1870,16,1,1,1,2.015057,11,0,2,0,0,0,0,1.61746,4
1871,15,0,0,1,14.150456,26,0,3,0,0,0,0,0.865946,4
1872,18,1,0,1,0.623498,21,0,4,0,1,0,0,1.320246,4
1873,16,1,2,2,17.403934,24,0,2,1,0,0,1,1.259765,4
1874,15,1,0,3,2.773051,28,0,2,1,0,0,0,0.081573,4
1875,16,1,0,4,2.546238,16,0,2,0,1,1,0,1.689673,4
1876,17,0,1,2,3.513446,26,0,3,0,0,0,1,0.460422,4
1877,16,1,1,1,19.205327,1,0,1,1,0,0,0,3.577044,0
1878,16,1,1,1,13.863387,12,0,2,1,0,0,0,2.087872,3
1879,15,0,0,3,16.027431,0,0,3,1,0,0,0,3.369584,1
1880,15,0,0,2,7.9527,25,0,0,0,0,0,0,0,4
1881,15,1,2,2,6.726255,27,0,1,0,0,0,0,0.094652,4
1882,16,0,1,2,4.68968,18,0,3,0,1,0,0,1.405316,4
1883,17,1,2,2,9.612961,10,0,1,0,0,0,0,1.878264,4
1884,18,1,2,3,11.036575,4,0,2,1,0,0,0,2.871905,2
1885,18,0,2,0,12.635497,0,1,2,0,0,0,0,3.707948,0
1886,15,1,0,2,5.14237,19,0,2,0,0,1,0,1.174868,4
1887,15,1,0,3,18.973082,29,1,1,1,0,0,0,0.99545,4
1888,16,1,2,1,3.39517,12,1,4,0,1,0,0,2.528711,2
1889,18,1,0,2,19.313063,7,0,0,1,1,0,0,2.596834,2
1890,15,0,0,1,0.297122,5,0,3,0,0,0,0,2.460607,3
1891,17,0,2,4,9.622514,28,1,0,0,0,0,0,0.547781,4
1892,17,1,2,0,6.667357,16,0,2,0,1,0,0,1.803054,4
1893,15,0,0,2,8.982468,11,1,1,0,0,0,0,2.309976,3
1894,15,1,0,1,11.413292,0,0,1,0,0,0,0,3.093364,1
1895,18,1,0,2,8.711783,2,0,1,0,0,0,0,2.615901,2
1896,18,1,2,1,8.296937,13,0,2,0,1,0,0,2.276918,3
1897,16,1,3,1,14.654468,25,0,2,1,0,0,0,1.051532,4
1898,18,1,0,2,13.717526,7,0,1,0,1,0,0,2.747706,2
1899,17,0,0,3,16.665426,10,0,4,0,0,0,0,2.62167,2
1900,17,1,2,1,4.99918,26,1,1,0,0,0,0,0.243298,4
1901,15,0,0,1,12.19057,13,1,2,0,0,0,0,2.194707,3
1902,18,0,1,2,11.703896,7,0,1,0,0,0,1,2.639906,2
1903,16,1,3,2,7.394756,28,1,2,0,1,0,0,0.833493,4
1904,17,1,0,3,9.721151,2,1,3,0,0,0,0,3.402402,1
1905,17,1,1,1,6.275643,6,1,2,0,0,1,0,2.616292,2
1906,16,1,0,2,2.836888,27,0,1,0,0,0,0,0.339715,4
1907,16,1,0,1,4.276024,18,1,1,1,0,0,1,1.697729,4
1908,17,0,2,1,2.110273,3,0,3,0,0,0,0,2.356857,3
1909,17,1,0,2,13.661392,24,0,1,0,0,0,0,0.845625,4
1910,16,1,3,2,13.214548,15,1,2,1,0,1,0,2.246545,3
1911,17,0,1,2,19.012127,12,0,1,1,1,0,0,2.478699,3
1912,15,0,0,1,14.593568,19,0,1,1,0,1,1,1.374288,4
1913,15,1,0,2,1.040917,18,1,1,0,1,0,0,1.355381,4
1914,16,0,0,2,17.684903,4,0,3,1,0,0,0,3.060491,1
1915,18,1,0,4,17.253503,22,1,3,1,0,0,0,1.556957,4
1916,16,0,0,1,8.866406,4,1,2,1,0,0,0,3.219531,1
1917,16,0,0,1,11.717261,19,0,1,0,1,0,0,1.150154,4
1918,18,1,0,1,19.521567,23,0,2,0,0,1,1,1.321429,4
1919,18,0,2,2,10.646087,3,1,2,1,1,0,0,3.491327,1
1920,18,0,1,1,18.106437,1,0,2,0,0,1,1,3.869587,0
1921,15,0,2,3,1.660775,25,1,0,0,0,0,1,0.170464,4
1922,17,0,0,1,3.821037,12,1,4,0,0,0,0,2.197387,3
1923,15,0,0,3,8.815099,29,0,2,0,0,0,0,0.021156,4
1924,17,0,1,1,11.695136,15,0,4,0,0,1,0,2.3868,3
1925,15,1,0,2,16.324557,21,1,0,0,1,0,0,1.361031,4
1926,17,1,0,3,19.765242,1,0,1,1,1,0,0,3.510681,0
1927,15,0,2,1,7.77703,18,0,1,0,1,0,0,1.437371,4
1928,18,1,2,4,0.948313,16,1,3,0,1,1,0,1.804417,4
1929,16,1,1,2,16.02343,4,1,2,1,1,0,0,3.26227,1
1930,15,1,0,3,12.087614,24,0,3,0,1,0,0,1.169658,4
1931,17,0,2,2,3.970857,17,0,3,0,0,0,0,1.401551,4
1932,18,1,1,1,9.896569,27,0,3,0,0,1,0,0.549602,4
1933,15,0,2,1,14.846205,22,1,3,0,0,0,0,1.516508,4
1934,15,1,2,1,15.408236,20,1,3,0,0,0,0,2.03222,3
1935,18,0,2,0,9.992368,17,1,3,1,1,0,0,2.2893,3
1936,15,0,1,1,6.104291,7,0,2,1,0,0,0,2.086688,3
1937,16,1,0,1,19.474852,26,1,3,1,0,0,1,1.667667,4
1938,15,1,1,2,13.267252,14,1,3,0,0,0,0,2.595889,2
1939,16,0,1,2,8.16475,12,0,2,0,0,0,0,1.950769,4
1940,16,1,2,1,5.609264,12,0,4,0,0,0,0,2.102542,3
1941,18,1,0,1,14.62206,15,1,0,0,0,0,0,1.379167,4
1942,15,1,0,2,4.843669,21,0,2,0,0,0,0,0.6722,4
1943,18,0,2,1,3.4342,19,0,1,1,0,1,0,1.141639,4
1944,15,0,2,0,10.596678,12,0,1,0,0,0,1,1.621012,4
1945,15,1,3,1,5.799748,19,0,3,0,0,0,1,1.122111,4
1946,17,1,2,3,12.578103,1,0,4,0,0,0,0,3.402044,1
1947,15,1,1,3,2.358773,2,0,3,0,0,0,0,2.683855,2
1948,18,0,1,1,13.098822,14,1,4,1,0,1,0,2.996856,2
1949,16,0,2,2,5.665931,22,1,1,1,1,0,0,1.284866,4
1950,15,1,1,2,0.004859,18,1,1,0,0,0,0,1.201053,4
1951,17,1,1,2,2.538721,12,0,2,0,1,0,0,1.978022,4
1952,18,1,0,2,18.672308,4,1,3,1,1,0,1,3.836699,0
1953,15,1,0,2,17.347093,25,1,0,1,1,0,0,1.179903,4
1954,18,1,2,1,4.672181,21,0,4,1,0,0,0,1.540059,4
1955,17,1,0,0,15.567438,5,0,3,0,0,0,1,3.158858,1
1956,17,0,0,2,12.171432,13,0,4,0,0,0,1,1.752497,4
1957,18,1,0,3,19.418094,3,1,2,0,0,0,0,3.045113,1
1958,15,0,0,2,7.472113,21,0,2,0,1,1,0,1.165604,4
1959,16,1,0,3,13.629212,18,1,3,1,0,0,0,1.785761,4
1960,17,1,0,4,1.270714,22,0,3,0,1,0,0,0.841109,4
1961,15,0,3,1,7.924947,6,0,1,0,1,0,0,2.397183,3
1962,15,0,1,2,19.276353,3,1,4,0,0,0,0,3.576909,0
1963,16,0,0,2,10.779617,1,0,3,1,0,1,0,3.225158,1
1964,17,0,0,4,5.75759,26,0,0,0,0,0,0,0,4
1965,17,1,1,4,2.405419,6,1,1,0,0,1,0,2.806698,2
1966,15,0,0,2,14.070567,2,1,2,1,0,0,0,3.421838,1
1967,15,1,2,1,12.897121,14,0,2,0,1,0,1,2.105309,3
1968,16,0,1,2,7.478774,0,0,3,0,0,0,0,3.160902,1
1969,16,1,2,1,19.018827,1,0,0,0,0,0,0,2.993542,2
1970,17,1,0,2,0.444056,9,1,3,1,0,0,0,2.49022,3
1971,18,1,1,3,6.074477,15,0,3,1,0,1,0,2.130833,3
1972,17,1,0,1,18.42139,24,0,1,1,0,0,1,0.838465,4
1973,15,1,3,2,6.418709,27,0,2,1,0,1,0,0.676771,4
1974,17,1,1,2,5.045057,14,1,1,1,0,0,0,1.735957,4
1975,18,0,0,2,10.684408,23,1,1,1,0,0,0,1.254573,4
1976,16,1,0,1,16.476035,14,1,2,0,0,0,0,1.922688,4
1977,18,0,0,2,2.062935,13,0,4,1,0,0,0,2.191998,3
1978,18,0,1,3,18.860414,21,1,1,0,1,1,0,1.757523,4
1979,18,1,0,3,15.901458,13,0,2,1,0,0,0,1.924102,4
1980,16,0,1,1,3.625005,5,0,1,1,0,0,0,2.807974,2
1981,18,1,0,3,14.240159,13,1,1,0,0,0,0,2.138773,3
1982,18,0,1,2,7.699174,16,0,2,0,0,1,0,1.363841,4
1983,18,1,2,1,8.045894,17,0,3,0,1,0,0,1.722726,4
1984,15,0,2,0,15.665802,19,1,0,0,1,0,0,1.192108,4
1985,18,1,2,1,19.255696,18,0,4,0,0,0,0,1.534782,4
1986,16,1,0,3,2.533117,29,0,0,0,1,0,0,0.115243,4
1987,18,1,0,2,8.412605,16,0,3,0,1,0,0,1.56236,4
1988,18,1,1,2,9.618832,15,0,3,1,0,0,0,2.096033,3
1989,16,0,0,1,7.526236,7,1,2,0,1,0,0,3.009238,1
1990,18,1,0,2,7.263782,6,0,1,0,0,0,0,2.071108,3
1991,16,0,0,0,1.045373,19,1,2,0,0,1,0,1.747356,4
1992,18,0,0,1,13.710772,27,0,3,1,1,0,0,1.079867,4
1993,16,0,0,2,8.724288,11,0,3,0,0,1,0,2.2714,3
1994,18,1,2,1,3.895876,8,0,2,0,1,0,0,2.117233,3
1995,18,0,0,3,16.32067,26,1,2,0,0,0,0,0.743592,4
1996,15,0,1,1,16.051215,13,0,3,0,1,0,0,1.892746,4
1997,15,0,0,2,9.727833,19,1,4,0,0,0,0,1.586464,4
1998,18,1,1,2,5.969013,0,0,3,0,0,1,0,3.512323,0
1999,18,1,0,2,12.761855,9,1,3,0,0,1,0,2.629212,2
2000,17,0,2,1,5.763043,16,1,2,1,1,0,0,1.836643,4
2001,16,1,2,0,4.720159,16,1,3,1,0,1,0,1.834359,4
